time,P,G(i),H_sun,T2m,WS10m,Int
2010-10-25 06:10:00,6.37,16.54,2.37,3.05,2.0,0.0
2010-10-25 07:10:00,26.76,39.94,11.24,3.23,2.76,0.0
2010-10-25 08:10:00,36.51,50.33,18.94,3.41,2.97,0.0
2010-10-25 09:10:00,36.46,50.33,24.93,3.7,3.03,0.0
2010-10-25 10:10:00,45.66,59.91,28.62,4.04,3.17,0.0
2010-10-25 11:10:00,97.31,111.04,29.55,4.22,3.1,0.0
2010-10-25 12:10:00,84.88,99.06,27.6,4.48,3.24,0.0
2010-10-25 13:10:00,78.35,92.66,23.03,4.45,3.17,0.0
2010-10-25 14:10:00,31.06,44.73,16.36,4.29,2.97,0.0
2010-10-25 15:10:00,16.65,28.76,8.19,4.23,2.41,0.0
2010-10-25 16:10:00,0.0,0.0,0.0,3.93,2.21,0.0
2010-10-25 17:10:00,0.0,0.0,0.0,3.71,2.14,0.0
2010-10-25 18:10:00,0.0,0.0,0.0,3.49,2.07,0.0
2010-10-25 19:10:00,0.0,0.0,0.0,3.2,1.93,0.0
2010-10-25 20:10:00,0.0,0.0,0.0,2.92,1.93,0.0
2010-10-25 21:10:00,0.0,0.0,0.0,2.63,1.72,0.0
2010-10-25 22:10:00,0.0,0.0,0.0,2.09,1.59,0.0
2010-10-25 23:10:00,0.0,0.0,0.0,1.42,1.66,0.0
2010-10-26 00:10:00,0.0,0.0,0.0,0.82,1.72,0.0
2010-10-26 01:10:00,0.0,0.0,0.0,0.37,1.79,0.0
2010-10-26 02:10:00,0.0,0.0,0.0,-0.06,1.72,0.0
2010-10-26 03:10:00,0.0,0.0,0.0,-0.48,1.45,0.0
2010-10-26 04:10:00,0.0,0.0,0.0,-0.83,1.24,0.0
2010-10-26 05:10:00,0.0,0.0,0.0,-0.82,0.9,0.0
2010-10-26 06:10:00,1.25,7.99,2.12,-0.71,0.69,0.0
2010-10-26 07:10:00,409.76,410.23,10.97,0.44,0.21,0.0
2010-10-26 08:10:00,666.51,675.47,18.64,1.77,0.48,0.0
2010-10-26 09:10:00,778.65,809.6,24.61,3.14,0.41,0.0
2010-10-26 10:10:00,550.44,557.75,28.28,4.16,0.62,0.0
2010-10-26 11:10:00,180.71,192.09,29.21,4.97,0.55,0.0
2010-10-26 12:10:00,193.93,204.77,27.26,5.53,0.76,0.0
2010-10-26 13:10:00,501.95,510.15,22.7,5.98,0.69,0.0
2010-10-26 14:10:00,169.32,180.87,16.06,6.08,0.55,0.0
2010-10-26 15:10:00,138.49,152.91,7.9,5.89,0.48,0.0
2010-10-26 16:10:00,0.0,0.0,0.0,5.51,0.76,0.0
2010-10-26 17:10:00,0.0,0.0,0.0,4.61,0.9,0.0
2010-10-26 18:10:00,0.0,0.0,0.0,3.93,0.9,0.0
2010-10-26 19:10:00,0.0,0.0,0.0,3.16,1.03,0.0
2010-10-26 20:10:00,0.0,0.0,0.0,2.62,0.97,0.0
2010-10-26 21:10:00,0.0,0.0,0.0,2.39,1.03,0.0
2010-10-26 22:10:00,0.0,0.0,0.0,2.14,1.17,0.0
2010-10-26 23:10:00,0.0,0.0,0.0,1.57,1.1,0.0
2010-10-27 00:10:00,0.0,0.0,0.0,0.79,1.24,0.0
2010-10-27 01:10:00,0.0,0.0,0.0,0.04,1.38,0.0
2010-10-27 02:10:00,0.0,0.0,0.0,-0.54,1.45,0.0
2010-10-27 03:10:00,0.0,0.0,0.0,-1.01,1.52,0.0
2010-10-27 04:10:00,0.0,0.0,0.0,-1.27,1.59,0.0
2010-10-27 05:10:00,0.0,0.0,0.0,-1.97,1.66,0.0
2010-10-27 06:10:00,0.83,7.19,1.87,-2.04,1.66,0.0
2010-10-27 07:10:00,381.03,376.25,10.7,-0.75,1.17,0.0
2010-10-27 08:10:00,613.45,612.77,18.35,1.63,0.97,0.0
2010-10-27 09:10:00,808.87,836.34,24.29,3.84,1.03,0.0
2010-10-27 10:10:00,891.8,940.2,27.95,5.82,1.31,0.0
2010-10-27 11:10:00,919.81,975.96,28.87,7.39,1.66,0.0
2010-10-27 12:10:00,868.61,919.67,26.93,8.36,1.59,0.0
2010-10-27 13:10:00,731.03,764.73,22.38,8.9,1.24,0.0
2010-10-27 14:10:00,549.73,566.54,15.76,8.93,1.03,0.0
2010-10-27 15:10:00,146.31,162.21,7.62,8.51,0.76,0.0
2010-10-27 16:10:00,0.0,0.0,0.0,7.34,1.1,0.0
2010-10-27 17:10:00,0.0,0.0,0.0,5.64,1.52,0.0
2010-10-27 18:10:00,0.0,0.0,0.0,4.72,1.86,0.0
2010-10-27 19:10:00,0.0,0.0,0.0,4.27,1.52,0.0
2010-10-27 20:10:00,0.0,0.0,0.0,4.07,1.38,0.0
2010-10-27 21:10:00,0.0,0.0,0.0,3.93,1.38,0.0
2010-10-27 22:10:00,0.0,0.0,0.0,4.01,1.24,0.0
2010-10-27 23:10:00,0.0,0.0,0.0,3.81,1.24,0.0
2010-10-28 00:10:00,0.0,0.0,0.0,3.55,1.38,0.0
2010-10-28 01:10:00,0.0,0.0,0.0,3.44,1.52,0.0
2010-10-28 02:10:00,0.0,0.0,0.0,3.33,1.66,0.0
2010-10-28 03:10:00,0.0,0.0,0.0,3.53,1.72,0.0
2010-10-28 04:10:00,0.0,0.0,0.0,3.57,1.79,0.0
2010-10-28 05:10:00,0.0,0.0,0.0,3.84,1.79,0.0
2010-10-28 06:10:00,0.0,3.99,1.61,4.02,1.86,0.0
2010-10-28 07:10:00,47.32,61.79,10.43,5.11,1.72,0.0
2010-10-28 08:10:00,265.48,272.02,18.06,6.37,1.59,0.0
2010-10-28 09:10:00,326.56,334.0,23.98,8.12,1.66,0.0
2010-10-28 10:10:00,239.99,252.38,27.62,10.01,1.93,0.0
2010-10-28 11:10:00,749.89,788.45,28.53,11.74,2.21,0.0
2010-10-28 12:10:00,574.64,596.04,26.59,12.55,2.28,0.0
2010-10-28 13:10:00,732.58,770.14,22.07,13.07,2.41,0.0
2010-10-28 14:10:00,162.96,178.99,15.46,12.91,2.07,0.0
2010-10-28 15:10:00,147.25,165.26,7.34,12.16,1.66,0.0
2010-10-28 16:10:00,0.0,0.0,0.0,10.81,1.79,0.0
2010-10-28 17:10:00,0.0,0.0,0.0,9.73,1.86,0.0
2010-10-28 18:10:00,0.0,0.0,0.0,8.81,1.93,0.0
2010-10-28 19:10:00,0.0,0.0,0.0,7.83,1.59,0.0
2010-10-28 20:10:00,0.0,0.0,0.0,7.03,1.59,0.0
2010-10-28 21:10:00,0.0,0.0,0.0,6.2,1.52,0.0
2010-10-28 22:10:00,0.0,0.0,0.0,5.29,1.59,0.0
2010-10-28 23:10:00,0.0,0.0,0.0,4.6,1.72,0.0
2010-10-29 00:10:00,0.0,0.0,0.0,4.14,1.72,0.0
2010-10-29 01:10:00,0.0,0.0,0.0,3.71,1.66,0.0
2010-10-29 02:10:00,0.0,0.0,0.0,3.04,1.59,0.0
2010-10-29 03:10:00,0.0,0.0,0.0,2.42,1.52,0.0
2010-10-29 04:10:00,0.0,0.0,0.0,2.08,1.72,0.0
2010-10-29 05:10:00,0.0,0.0,0.0,2.17,1.93,0.0
2010-10-29 06:10:00,0.0,4.79,1.36,2.33,1.93,0.0
2010-10-29 07:10:00,392.41,392.31,10.16,2.22,1.24,0.0
2010-10-29 08:10:00,633.07,643.96,17.77,5.31,1.1,0.0
2010-10-29 09:10:00,784.76,826.33,23.67,8.42,1.17,0.0
2010-10-29 10:10:00,868.98,937.77,27.29,11.23,1.45,0.0
2010-10-29 11:10:00,870.55,947.11,28.2,13.31,1.66,0.0
2010-10-29 12:10:00,783.89,847.26,26.27,14.66,1.66,0.0
2010-10-29 13:10:00,697.41,745.12,21.75,15.34,1.79,0.0
2010-10-29 14:10:00,442.93,465.25,15.17,15.28,1.72,0.0
2010-10-29 15:10:00,273.35,294.29,7.07,14.06,1.93,0.0
2010-10-29 16:10:00,0.0,0.0,0.0,11.95,2.28,0.0
2010-10-29 17:10:00,0.0,0.0,0.0,10.29,2.21,0.0
2010-10-29 18:10:00,0.0,0.0,0.0,9.04,2.14,0.0
2010-10-29 19:10:00,0.0,0.0,0.0,8.19,2.14,0.0
2010-10-29 20:10:00,0.0,0.0,0.0,7.44,2.21,0.0
2010-10-29 21:10:00,0.0,0.0,0.0,6.89,2.21,0.0
2010-10-29 22:10:00,0.0,0.0,0.0,6.26,2.14,0.0
2010-10-29 23:10:00,0.0,0.0,0.0,5.48,2.0,0.0
2010-10-30 00:10:00,0.0,0.0,0.0,4.64,2.0,0.0
2010-10-30 01:10:00,0.0,0.0,0.0,3.19,2.0,0.0
2010-10-30 02:10:00,0.0,0.0,0.0,2.56,1.93,0.0
2010-10-30 03:10:00,0.0,0.0,0.0,2.04,1.79,0.0
2010-10-30 04:10:00,0.0,0.0,0.0,1.95,1.38,0.0
2010-10-30 05:10:00,0.0,0.0,0.0,1.26,1.59,0.0
2010-10-30 06:10:00,0.0,0.0,0.0,0.77,1.66,0.0
2010-10-30 07:10:00,233.08,237.45,9.89,1.93,1.72,0.0
2010-10-30 08:10:00,364.73,368.27,17.48,5.83,1.17,0.0
2010-10-30 09:10:00,113.72,129.4,23.36,8.6,0.69,0.0
2010-10-30 10:10:00,105.92,123.24,26.96,10.88,0.28,0.0
2010-10-30 11:10:00,50.38,67.1,27.87,12.54,0.34,0.0
2010-10-30 12:10:00,301.47,320.85,25.94,13.63,0.14,0.0
2010-10-30 13:10:00,183.06,201.31,21.45,14.02,0.28,0.0
2010-10-30 14:10:00,39.64,55.92,14.88,13.86,0.34,0.0
2010-10-30 15:10:00,26.44,41.16,6.8,13.05,0.76,0.0
2010-10-30 16:10:00,0.0,0.0,0.0,11.55,1.52,0.0
2010-10-30 17:10:00,0.0,0.0,0.0,9.81,2.0,0.0
2010-10-30 18:10:00,0.0,0.0,0.0,8.51,2.0,0.0
2010-10-30 19:10:00,0.0,0.0,0.0,7.97,1.86,0.0
2010-10-30 20:10:00,0.0,0.0,0.0,7.78,1.79,0.0
2010-10-30 21:10:00,0.0,0.0,0.0,7.83,1.79,0.0
2010-10-30 22:10:00,0.0,0.0,0.0,7.49,1.86,0.0
2010-10-30 23:10:00,0.0,0.0,0.0,7.04,1.93,0.0
2010-10-31 00:10:00,0.0,0.0,0.0,6.4,2.07,0.0
2010-10-31 01:10:00,0.0,0.0,0.0,6.27,1.93,0.0
2010-10-31 02:10:00,0.0,0.0,0.0,6.35,1.72,0.0
2010-10-31 03:10:00,0.0,0.0,0.0,6.29,1.66,0.0
2010-10-31 04:10:00,0.0,0.0,0.0,6.29,1.66,0.0
2010-10-31 05:10:00,0.0,0.0,0.0,6.25,1.72,0.0
2010-10-31 06:10:00,0.0,0.0,0.0,5.76,1.72,0.0
2010-10-31 07:10:00,39.33,53.81,9.62,6.44,2.28,0.0
2010-10-31 08:10:00,43.75,59.11,17.19,8.94,1.93,0.0
2010-10-31 09:10:00,343.88,354.98,23.05,11.28,2.07,0.0
2010-10-31 10:10:00,841.96,904.5,26.64,12.92,1.93,0.0
2010-10-31 11:10:00,857.34,941.94,27.54,13.98,1.24,0.0
2010-10-31 12:10:00,803.21,898.65,25.62,14.78,0.28,0.0
2010-10-31 13:10:00,496.05,522.57,21.14,15.31,1.45,0.0
2010-10-31 14:10:00,407.42,426.07,14.6,15.43,2.41,0.0
2010-10-31 15:10:00,48.41,65.48,6.53,14.47,2.21,0.0
2010-10-31 16:10:00,0.0,0.0,0.0,12.88,2.55,0.0
2010-10-31 17:10:00,0.0,0.0,0.0,12.21,2.76,0.0
2010-10-31 18:10:00,0.0,0.0,0.0,11.71,2.76,0.0
2010-10-31 19:10:00,0.0,0.0,0.0,11.46,2.55,0.0
2010-10-31 20:10:00,0.0,0.0,0.0,11.29,2.83,0.0
2010-10-31 21:10:00,0.0,0.0,0.0,11.02,3.03,0.0
2010-10-31 22:10:00,0.0,0.0,0.0,10.91,3.1,0.0
2010-10-31 23:10:00,0.0,0.0,0.0,10.65,3.1,0.0
2010-11-01 00:10:00,0.0,0.0,0.0,10.57,3.1,0.0
2010-11-01 01:10:00,0.0,0.0,0.0,10.35,3.03,0.0
2010-11-01 02:10:00,0.0,0.0,0.0,10.09,2.69,0.0
2010-11-01 03:10:00,0.0,0.0,0.0,9.78,2.07,0.0
2010-11-01 04:10:00,0.0,0.0,0.0,9.57,0.97,0.0
2010-11-01 05:10:00,0.0,0.0,0.0,8.73,0.83,0.0
2010-11-01 06:10:00,0.0,0.0,0.0,7.63,1.1,0.0
2010-11-01 07:10:00,14.27,26.36,9.35,8.48,1.79,0.0
2010-11-01 08:10:00,88.74,104.82,16.91,9.76,1.66,0.0
2010-11-01 09:10:00,719.68,757.62,22.74,11.91,1.72,0.0
2010-11-01 10:10:00,887.95,970.33,26.32,13.59,1.59,0.0
2010-11-01 11:10:00,879.31,968.88,27.22,14.72,1.45,0.0
2010-11-01 12:10:00,673.32,721.59,25.31,15.37,1.45,0.0
2010-11-01 13:10:00,37.16,53.52,20.84,15.6,1.38,0.0
2010-11-01 14:10:00,57.82,75.54,14.32,15.42,1.1,0.0
2010-11-01 15:10:00,36.99,53.21,6.27,14.64,1.24,0.0
2010-11-01 16:10:00,0.0,0.0,0.0,13.27,1.72,0.0
2010-11-01 17:10:00,0.0,0.0,0.0,11.84,1.79,0.0
2010-11-01 18:10:00,0.0,0.0,0.0,10.79,1.72,0.0
2010-11-01 19:10:00,0.0,0.0,0.0,9.37,1.93,0.0
2010-11-01 20:10:00,0.0,0.0,0.0,8.68,1.66,0.0
2010-11-01 21:10:00,0.0,0.0,0.0,8.04,1.45,0.0
2010-11-01 22:10:00,0.0,0.0,0.0,7.38,1.59,0.0
2010-11-01 23:10:00,0.0,0.0,0.0,6.55,1.66,0.0
2010-11-02 00:10:00,0.0,0.0,0.0,6.21,1.59,0.0
2010-11-02 01:10:00,0.0,0.0,0.0,5.79,1.52,0.0
2010-11-02 02:10:00,0.0,0.0,0.0,5.47,1.45,0.0
2010-11-02 03:10:00,0.0,0.0,0.0,5.43,1.45,0.0
2010-11-02 04:10:00,0.0,0.0,0.0,5.84,1.52,0.0
2010-11-02 05:10:00,0.0,0.0,0.0,6.24,1.38,0.0
2010-11-02 06:10:00,0.0,0.0,0.0,6.6,1.31,0.0
2010-11-02 07:10:00,277.94,285.76,9.09,6.76,1.79,0.0
2010-11-02 08:10:00,118.03,131.78,16.62,7.03,2.0,0.0
2010-11-02 09:10:00,287.76,294.63,22.44,7.52,1.93,0.0
2010-11-02 10:10:00,87.31,103.05,26.0,7.99,1.86,0.0
2010-11-02 11:10:00,149.74,163.95,26.9,8.38,1.93,0.0
2010-11-02 12:10:00,44.52,59.91,25.0,8.94,2.21,0.0
2010-11-02 13:10:00,24.54,38.34,20.55,9.02,2.34,0.0
2010-11-02 14:10:00,18.25,31.15,14.04,9.07,2.48,0.0
2010-11-02 15:10:00,138.62,154.31,6.02,8.89,2.0,0.0
2010-11-02 16:10:00,0.0,0.0,0.0,8.73,1.38,0.0
2010-11-02 17:10:00,0.0,0.0,0.0,8.51,1.38,0.0
2010-11-02 18:10:00,0.0,0.0,0.0,8.41,1.38,0.0
2010-11-02 19:10:00,0.0,0.0,0.0,7.82,1.45,0.0
2010-11-02 20:10:00,0.0,0.0,0.0,7.67,1.59,0.0
2010-11-02 21:10:00,0.0,0.0,0.0,7.65,1.66,0.0
2010-11-02 22:10:00,0.0,0.0,0.0,7.47,1.79,0.0
2010-11-02 23:10:00,0.0,0.0,0.0,7.06,1.93,0.0
2010-11-03 00:10:00,0.0,0.0,0.0,6.88,2.0,0.0
2010-11-03 01:10:00,0.0,0.0,0.0,6.54,2.21,0.0
2010-11-03 02:10:00,0.0,0.0,0.0,6.19,2.34,0.0
2010-11-03 03:10:00,0.0,0.0,0.0,5.89,2.55,0.0
2010-11-03 04:10:00,0.0,0.0,0.0,5.84,2.69,0.0
2010-11-03 05:10:00,0.0,0.0,0.0,5.73,2.76,0.0
2010-11-03 06:10:00,0.0,0.0,0.0,5.8,2.9,0.0
2010-11-03 07:10:00,70.17,85.02,8.83,6.9,3.03,0.0
2010-11-03 08:10:00,111.48,125.7,16.34,7.95,3.24,0.0
2010-11-03 09:10:00,74.91,91.07,22.14,9.35,3.03,0.0
2010-11-03 10:10:00,207.35,220.25,25.69,11.02,4.07,0.0
2010-11-03 11:10:00,619.57,631.28,26.58,12.08,4.62,0.0
2010-11-03 12:10:00,63.68,80.68,24.69,12.68,5.17,0.0
2010-11-03 13:10:00,526.49,535.41,20.26,12.8,4.83,0.0
2010-11-03 14:10:00,227.6,240.11,13.78,12.66,4.34,0.0
2010-11-03 15:10:00,134.56,151.89,5.77,12.02,3.52,0.0
2010-11-03 16:10:00,0.0,0.0,0.0,11.13,3.31,0.0
2010-11-03 17:10:00,0.0,0.0,0.0,10.85,3.52,0.0
2010-11-03 18:10:00,0.0,0.0,0.0,10.47,3.72,0.0
2010-11-03 19:10:00,0.0,0.0,0.0,10.93,4.14,0.0
2010-11-03 20:10:00,0.0,0.0,0.0,11.12,4.07,0.0
2010-11-03 21:10:00,0.0,0.0,0.0,11.32,4.14,0.0
2010-11-03 22:10:00,0.0,0.0,0.0,11.37,4.21,0.0
2010-11-03 23:10:00,0.0,0.0,0.0,11.5,4.28,0.0
2010-11-04 00:10:00,0.0,0.0,0.0,11.52,4.28,0.0
2010-11-04 01:10:00,0.0,0.0,0.0,11.51,4.41,0.0
2010-11-04 02:10:00,0.0,0.0,0.0,11.51,4.55,0.0
2010-11-04 03:10:00,0.0,0.0,0.0,11.56,4.69,0.0
2010-11-04 04:10:00,0.0,0.0,0.0,11.49,4.83,0.0
2010-11-04 05:10:00,0.0,0.0,0.0,11.28,4.9,0.0
2010-11-04 06:10:00,0.0,0.0,0.0,11.04,4.97,0.0
2010-11-04 07:10:00,263.36,275.26,8.56,12.12,5.1,0.0
2010-11-04 08:10:00,175.13,189.24,16.06,12.69,5.31,0.0
2010-11-04 09:10:00,722.52,744.65,21.84,13.42,4.48,0.0
2010-11-04 10:10:00,783.19,809.12,25.38,14.38,5.66,0.0
2010-11-04 11:10:00,692.73,709.99,26.27,15.26,7.03,0.0
2010-11-04 12:10:00,622.77,637.48,24.39,15.63,7.03,0.0
2010-11-04 13:10:00,608.53,622.78,19.98,15.88,6.97,0.0
2010-11-04 14:10:00,309.88,323.32,13.51,15.66,5.52,0.0
2010-11-04 15:10:00,119.49,138.59,5.52,15.21,4.62,0.0
2010-11-04 16:10:00,0.0,0.0,0.0,14.37,4.21,0.0
2010-11-04 17:10:00,0.0,0.0,0.0,13.73,4.07,0.0
2010-11-04 18:10:00,0.0,0.0,0.0,13.09,3.86,0.0
2010-11-04 19:10:00,0.0,0.0,0.0,12.99,3.72,0.0
2010-11-04 20:10:00,0.0,0.0,0.0,12.78,3.93,0.0
2010-11-04 21:10:00,0.0,0.0,0.0,12.62,3.93,0.0
2010-11-04 22:10:00,0.0,0.0,0.0,12.42,4.0,0.0
2010-11-04 23:10:00,0.0,0.0,0.0,12.51,4.28,0.0
2010-11-05 00:10:00,0.0,0.0,0.0,12.25,4.14,0.0
2010-11-05 01:10:00,0.0,0.0,0.0,12.14,4.0,0.0
2010-11-05 02:10:00,0.0,0.0,0.0,11.98,3.93,0.0
2010-11-05 03:10:00,0.0,0.0,0.0,11.97,3.93,0.0
2010-11-05 04:10:00,0.0,0.0,0.0,11.99,4.14,0.0
2010-11-05 05:10:00,0.0,0.0,0.0,11.93,4.28,0.0
2010-11-05 06:10:00,0.0,0.0,0.0,11.75,4.34,0.0
2010-11-05 07:10:00,332.92,344.0,8.3,11.97,4.34,0.0
2010-11-05 08:10:00,388.78,397.48,15.78,12.37,3.93,0.0
2010-11-05 09:10:00,409.52,417.34,21.55,13.06,5.59,0.0
2010-11-05 10:10:00,512.81,524.1,25.08,13.86,5.17,0.0
2010-11-05 11:10:00,341.55,354.25,25.96,14.5,4.97,0.0
2010-11-05 12:10:00,693.39,717.39,24.09,14.99,4.97,0.0
2010-11-05 13:10:00,205.76,221.43,19.7,15.05,4.83,0.0
2010-11-05 14:10:00,291.5,304.98,13.25,14.9,4.48,0.0
2010-11-05 15:10:00,55.67,73.01,5.28,14.24,3.72,0.0
2010-11-05 16:10:00,0.0,0.0,0.0,13.29,3.38,0.0
2010-11-05 17:10:00,0.0,0.0,0.0,12.3,3.1,0.0
2010-11-05 18:10:00,0.0,0.0,0.0,11.48,2.97,0.0
2010-11-05 19:10:00,0.0,0.0,0.0,10.96,3.1,0.0
2010-11-05 20:10:00,0.0,0.0,0.0,10.48,3.1,0.0
2010-11-05 21:10:00,0.0,0.0,0.0,10.26,3.03,0.0
2010-11-05 22:10:00,0.0,0.0,0.0,9.99,3.03,0.0
2010-11-05 23:10:00,0.0,0.0,0.0,9.95,3.17,0.0
2010-11-06 00:10:00,0.0,0.0,0.0,10.19,3.45,0.0
2010-11-06 01:10:00,0.0,0.0,0.0,10.19,3.66,0.0
2010-11-06 02:10:00,0.0,0.0,0.0,10.31,3.79,0.0
2010-11-06 03:10:00,0.0,0.0,0.0,10.49,4.07,0.0
2010-11-06 04:10:00,0.0,0.0,0.0,10.44,4.28,0.0
2010-11-06 05:10:00,0.0,0.0,0.0,10.32,4.34,0.0
2010-11-06 06:10:00,0.0,0.0,0.0,10.16,4.34,0.0
2010-11-06 07:10:00,62.88,78.69,8.04,10.27,4.69,0.0
2010-11-06 08:10:00,43.43,59.11,15.5,10.73,4.07,0.0
2010-11-06 09:10:00,38.79,54.32,21.25,11.51,5.24,0.0
2010-11-06 10:10:00,45.38,61.51,24.77,12.31,5.24,0.0
2010-11-06 11:10:00,36.27,51.92,25.66,13.15,6.14,0.0
2010-11-06 12:10:00,261.03,273.06,23.8,13.55,6.62,0.0
2010-11-06 13:10:00,101.71,119.0,19.43,13.6,6.07,0.0
2010-11-06 14:10:00,119.26,135.5,13.0,13.17,4.9,0.0
2010-11-06 15:10:00,95.52,113.17,5.05,12.64,4.28,0.0
2010-11-06 16:10:00,0.0,0.0,0.0,12.2,3.93,0.0
2010-11-06 17:10:00,0.0,0.0,0.0,11.73,3.59,0.0
2010-11-06 18:10:00,0.0,0.0,0.0,11.19,3.17,0.0
2010-11-06 19:10:00,0.0,0.0,0.0,10.79,3.03,0.0
2010-11-06 20:10:00,0.0,0.0,0.0,10.49,2.62,0.0
2010-11-06 21:10:00,0.0,0.0,0.0,10.14,2.34,0.0
2010-11-06 22:10:00,0.0,0.0,0.0,9.96,2.21,0.0
2010-11-06 23:10:00,0.0,0.0,0.0,9.82,2.07,0.0
2010-11-07 00:10:00,0.0,0.0,0.0,9.7,2.07,0.0
2010-11-07 01:10:00,0.0,0.0,0.0,9.65,2.21,0.0
2010-11-07 02:10:00,0.0,0.0,0.0,9.59,2.41,0.0
2010-11-07 03:10:00,0.0,0.0,0.0,9.51,2.48,0.0
2010-11-07 04:10:00,0.0,0.0,0.0,9.3,2.55,0.0
2010-11-07 05:10:00,0.0,0.0,0.0,9.18,2.48,0.0
2010-11-07 06:10:00,0.0,0.0,0.0,9.06,2.34,0.0
2010-11-07 07:10:00,2.49,10.38,7.78,8.76,2.07,0.0
2010-11-07 08:10:00,40.68,55.92,15.23,9.13,1.86,0.0
2010-11-07 09:10:00,38.25,53.52,20.97,10.01,1.86,0.0
2010-11-07 10:10:00,150.6,166.33,24.48,10.76,1.52,0.0
2010-11-07 11:10:00,47.65,63.91,25.36,11.62,1.17,0.0
2010-11-07 12:10:00,31.23,46.33,23.51,12.16,0.97,0.0
2010-11-07 13:10:00,35.74,51.13,19.16,11.52,1.66,0.0
2010-11-07 14:10:00,24.36,38.34,12.75,10.43,2.55,0.0
2010-11-07 15:10:00,71.02,87.19,4.82,9.07,2.83,0.0
2010-11-07 16:10:00,0.0,0.0,0.0,7.86,2.41,0.0
2010-11-07 17:10:00,0.0,0.0,0.0,7.09,2.34,0.0
2010-11-07 18:10:00,0.0,0.0,0.0,6.27,2.76,0.0
2010-11-07 19:10:00,0.0,0.0,0.0,4.21,3.59,0.0
2010-11-07 20:10:00,0.0,0.0,0.0,4.02,3.24,0.0
2010-11-07 21:10:00,0.0,0.0,0.0,4.15,3.45,0.0
2010-11-07 22:10:00,0.0,0.0,0.0,4.38,3.1,0.0
2010-11-07 23:10:00,0.0,0.0,0.0,4.59,2.55,0.0
2010-11-08 00:10:00,0.0,0.0,0.0,4.72,2.41,0.0
2010-11-08 01:10:00,0.0,0.0,0.0,4.79,2.41,0.0
2010-11-08 02:10:00,0.0,0.0,0.0,4.79,2.41,0.0
2010-11-08 03:10:00,0.0,0.0,0.0,4.71,2.28,0.0
2010-11-08 04:10:00,0.0,0.0,0.0,4.58,2.07,0.0
2010-11-08 05:10:00,0.0,0.0,0.0,4.31,1.79,0.0
2010-11-08 06:10:00,0.0,0.0,0.0,4.05,1.59,0.0
2010-11-08 07:10:00,12.66,23.97,7.53,3.62,1.59,0.0
2010-11-08 08:10:00,40.9,55.12,14.96,4.26,1.66,0.0
2010-11-08 09:10:00,110.28,123.58,20.68,4.88,2.07,0.0
2010-11-08 10:10:00,80.25,95.06,24.18,5.43,1.66,0.0
2010-11-08 11:10:00,84.15,99.06,25.07,5.59,1.1,0.0
2010-11-08 12:10:00,96.77,111.6,23.23,5.78,0.48,0.0
2010-11-08 13:10:00,101.84,116.23,18.89,5.96,0.62,0.0
2010-11-08 14:10:00,325.53,329.82,12.51,6.18,1.31,0.0
2010-11-08 15:10:00,96.02,110.93,4.6,5.89,1.52,0.0
2010-11-08 16:10:00,0.0,0.0,0.0,5.33,1.45,0.0
2010-11-08 17:10:00,0.0,0.0,0.0,4.5,1.52,0.0
2010-11-08 18:10:00,0.0,0.0,0.0,4.02,1.59,0.0
2010-11-08 19:10:00,0.0,0.0,0.0,3.29,1.59,0.0
2010-11-08 20:10:00,0.0,0.0,0.0,2.81,1.52,0.0
2010-11-08 21:10:00,0.0,0.0,0.0,2.54,1.52,0.0
2010-11-08 22:10:00,0.0,0.0,0.0,2.19,1.52,0.0
2010-11-08 23:10:00,0.0,0.0,0.0,1.65,1.66,0.0
2010-11-09 00:10:00,0.0,0.0,0.0,1.48,1.72,0.0
2010-11-09 01:10:00,0.0,0.0,0.0,1.54,1.72,0.0
2010-11-09 02:10:00,0.0,0.0,0.0,1.44,1.72,0.0
2010-11-09 03:10:00,0.0,0.0,0.0,1.08,1.66,0.0
2010-11-09 04:10:00,0.0,0.0,0.0,1.23,1.52,0.0
2010-11-09 05:10:00,0.0,0.0,0.0,1.4,1.72,0.0
2010-11-09 06:10:00,0.0,0.0,0.0,1.47,1.66,0.0
2010-11-09 07:10:00,108.44,120.01,7.27,2.01,1.72,0.0
2010-11-09 08:10:00,628.59,630.54,14.69,3.2,1.24,0.0
2010-11-09 09:10:00,821.69,856.18,20.4,5.08,1.03,0.0
2010-11-09 10:10:00,864.51,918.32,23.89,6.77,0.97,0.0
2010-11-09 11:10:00,874.17,936.6,24.78,8.21,1.03,0.0
2010-11-09 12:10:00,842.01,906.43,22.95,9.07,0.76,0.0
2010-11-09 13:10:00,279.26,289.94,18.64,9.44,0.9,0.0
2010-11-09 14:10:00,541.8,557.25,12.27,9.42,1.24,0.0
2010-11-09 15:10:00,234.9,249.31,4.38,8.7,1.38,0.0
2010-11-09 16:10:00,0.0,0.0,0.0,7.22,1.93,0.0
2010-11-09 17:10:00,0.0,0.0,0.0,5.91,2.0,0.0
2010-11-09 18:10:00,0.0,0.0,0.0,4.96,1.93,0.0
2010-11-09 19:10:00,0.0,0.0,0.0,4.11,1.79,0.0
2010-11-09 20:10:00,0.0,0.0,0.0,3.61,1.66,0.0
2010-11-09 21:10:00,0.0,0.0,0.0,3.27,1.59,0.0
2010-11-09 22:10:00,0.0,0.0,0.0,2.72,1.66,0.0
